timestamp,level,component,line_num,raw_message,job_status,error_type,request_id,duration_ms,err,upstream
2026-07-02 18:05:04.779,ERROR,worker,19323,upstream call failed request_id=a86a407166da6aeb err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,a86a407166da6aeb,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:05:17.322,ERROR,worker,19329,upstream call failed request_id=de879b4b9b7c0fa8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,de879b4b9b7c0fa8,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:05:40.355,ERROR,worker,19339,upstream call failed request_id=9a16a3c1190c7cab err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,9a16a3c1190c7cab,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:05:43.000,ERROR,metrics-worker,19341,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:05:49.227,ERROR,worker,19349,upstream call failed request_id=3c91fc90ea290900 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,3c91fc90ea290900,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:05:55.025,ERROR,worker,19354,upstream call failed request_id=ee0a70bc2f0ac797 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,ee0a70bc2f0ac797,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:06:25.544,ERROR,worker,19378,upstream call failed request_id=82d1c0bc0951ca96 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,82d1c0bc0951ca96,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:06:42.065,ERROR,worker,19384,upstream call failed request_id=2ea5134916bc6caa err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,2ea5134916bc6caa,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:06:56.109,ERROR,worker,19397,upstream call failed request_id=1a0db481593a026c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1a0db481593a026c,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:07:01.496,ERROR,worker,19401,upstream call failed request_id=d671e2e7cadbc5c0 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,d671e2e7cadbc5c0,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:07:03.450,ERROR,worker,19403,upstream call failed request_id=f803856aed392c07 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,f803856aed392c07,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:07:09.170,ERROR,worker,19407,upstream call failed request_id=1ac9a75e2ac13df3 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1ac9a75e2ac13df3,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:07:12.000,ERROR,metrics-worker,19410,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:07:19.328,ERROR,worker,19415,upstream call failed request_id=ccda54ce8d747e4e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,ccda54ce8d747e4e,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:07:26.129,ERROR,worker,19419,upstream call failed request_id=bda75ed12e6e7891 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,bda75ed12e6e7891,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:07:35.608,ERROR,worker,19426,upstream call failed request_id=c8dda6fd57c46c88 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,c8dda6fd57c46c88,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:07:54.507,ERROR,worker,19440,upstream call failed request_id=7031a53bc3c47030 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,7031a53bc3c47030,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:08:08.095,ERROR,worker,19450,upstream call failed request_id=31e7085786a9cb30 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,31e7085786a9cb30,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:08:22.388,ERROR,worker,19458,upstream call failed request_id=431478ef46bc588b err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,431478ef46bc588b,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:08:42.000,ERROR,metrics-worker,19468,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:08:43.764,ERROR,worker,19472,upstream call failed request_id=76fe2a9eea4f502f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,76fe2a9eea4f502f,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:08:51.166,ERROR,worker,19476,upstream call failed request_id=a50b5b5ea6f9a375 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,a50b5b5ea6f9a375,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:08:56.296,ERROR,worker,19481,upstream call failed request_id=7adee96933a7a8f5 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,7adee96933a7a8f5,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:08:56.347,ERROR,worker,19482,upstream call failed request_id=00e29c2af6e0dd65 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,00e29c2af6e0dd65,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:08:59.376,ERROR,worker,19485,upstream call failed request_id=8d29a70e57627238 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8d29a70e57627238,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:04.108,ERROR,worker,19489,upstream call failed request_id=7e31c05946581f3e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,7e31c05946581f3e,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:27.283,ERROR,worker,19514,upstream call failed request_id=8557e633c00769a6 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8557e633c00769a6,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:30.128,ERROR,worker,19517,upstream call failed request_id=0c137d45e3599a2c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,0c137d45e3599a2c,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:30.451,ERROR,worker,19518,upstream call failed request_id=4880ebd92d6ea30f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,4880ebd92d6ea30f,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:32.659,ERROR,worker,19519,upstream call failed request_id=8670050bf7896ae9 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8670050bf7896ae9,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:33.909,ERROR,worker,19521,upstream call failed request_id=1a3e6d2b256b790a err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1a3e6d2b256b790a,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:41.729,ERROR,worker,19526,upstream call failed request_id=8beef09e629ced31 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8beef09e629ced31,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:09:42.440,ERROR,worker,19527,upstream call failed request_id=55329c9bf7285f95 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,55329c9bf7285f95,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:10:12.909,ERROR,worker,19537,upstream call failed request_id=1921039b560c0c94 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1921039b560c0c94,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:10:18.018,ERROR,worker,19540,upstream call failed request_id=06a100a1ce4dd7fd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,06a100a1ce4dd7fd,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:10:25.000,ERROR,metrics-worker,19545,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:11:23.781,ERROR,worker,19570,upstream call failed request_id=711be0edbb921000 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,711be0edbb921000,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:11:29.189,ERROR,worker,19573,upstream call failed request_id=ae813c640d7c9660 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,ae813c640d7c9660,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:11:42.362,ERROR,worker,19579,upstream call failed request_id=f44bfd95f67a9b04 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,f44bfd95f67a9b04,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:12:00.733,ERROR,worker,19585,upstream call failed request_id=59ca435b855bd0a5 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,59ca435b855bd0a5,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:12:06.903,ERROR,worker,19590,upstream call failed request_id=82c5f649a2ba3f3a err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,82c5f649a2ba3f3a,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:12:07.000,ERROR,metrics-worker,19591,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:12:08.577,ERROR,worker,19592,upstream call failed request_id=972fdae0888716dd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,972fdae0888716dd,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:12:16.882,ERROR,worker,19598,upstream call failed request_id=6674ba1aa5deea63 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,6674ba1aa5deea63,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:12:28.117,ERROR,worker,19605,upstream call failed request_id=4a90dcbce9162768 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,4a90dcbce9162768,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:07.260,ERROR,worker,19620,upstream call failed request_id=0153bc29498b0045 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,0153bc29498b0045,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:08.126,ERROR,worker,19621,upstream call failed request_id=1252c6601dc4af9f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1252c6601dc4af9f,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:10.600,ERROR,worker,19623,upstream call failed request_id=2ad22f4058a91e8f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,2ad22f4058a91e8f,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:25.978,ERROR,worker,19631,upstream call failed request_id=c6d7d9acf2f4a8fe err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,c6d7d9acf2f4a8fe,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:27.002,ERROR,worker,19632,upstream call failed request_id=c08699e248184ccd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,c08699e248184ccd,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:46.771,ERROR,worker,19647,upstream call failed request_id=0902c74e76cef77c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,0902c74e76cef77c,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:48.923,ERROR,worker,19649,upstream call failed request_id=90084429ec58aad8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,90084429ec58aad8,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:13:59.247,ERROR,worker,19653,upstream call failed request_id=a88846e5c42d0470 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,a88846e5c42d0470,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:14:14.122,ERROR,worker,19661,upstream call failed request_id=b45df49b78f92880 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b45df49b78f92880,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:14:14.742,ERROR,worker,19662,upstream call failed request_id=66b02444a92e5e51 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,66b02444a92e5e51,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:14:23.000,ERROR,metrics-worker,19667,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:14:29.322,ERROR,worker,19674,upstream call failed request_id=16625953e0f04df4 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,16625953e0f04df4,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:14:32.949,ERROR,worker,19677,upstream call failed request_id=b1e3bc3fea2868c4 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b1e3bc3fea2868c4,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:14:41.451,ERROR,worker,19683,upstream call failed request_id=ce1f05c2e2876bb6 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,ce1f05c2e2876bb6,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:15:19.051,ERROR,worker,19707,upstream call failed request_id=a17ca8d7ec828d0f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,a17ca8d7ec828d0f,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:15:22.935,ERROR,worker,19710,upstream call failed request_id=19dbdd0c4f77fb99 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,19dbdd0c4f77fb99,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:15:27.645,ERROR,worker,19713,upstream call failed request_id=36634978da4f556e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,36634978da4f556e,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:15:37.541,ERROR,worker,19721,upstream call failed request_id=35434a44223463dd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,35434a44223463dd,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:15:43.065,ERROR,worker,19723,upstream call failed request_id=3385614bb66faa9c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,3385614bb66faa9c,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:15:43.799,ERROR,worker,19725,upstream call failed request_id=3adfa936a8baee0e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,3adfa936a8baee0e,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:15:46.464,ERROR,worker,19733,upstream call failed request_id=70cafdd92101ccb2 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,70cafdd92101ccb2,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:16:00.264,ERROR,worker,19746,upstream call failed request_id=b32f865f8a4c83ef err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b32f865f8a4c83ef,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:16:01.681,ERROR,worker,19748,upstream call failed request_id=b18fd009f7a5b258 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b18fd009f7a5b258,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:16:02.610,ERROR,worker,19749,upstream call failed request_id=0b8a14836e1cb34f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,0b8a14836e1cb34f,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:16:20.321,ERROR,worker,19760,upstream call failed request_id=f3f2f056e515c305 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,f3f2f056e515c305,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:16:30.000,ERROR,metrics-worker,19769,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:16:50.668,ERROR,worker,19781,upstream call failed request_id=708a2d6576a7fc06 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,708a2d6576a7fc06,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:16:53.142,ERROR,worker,19784,upstream call failed request_id=9853b69b902b890d err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,9853b69b902b890d,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:17:17.527,ERROR,worker,19795,upstream call failed request_id=5916ae7db0de758d err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,5916ae7db0de758d,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:17:35.019,ERROR,worker,19801,upstream call failed request_id=479501a4b33d04bd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,479501a4b33d04bd,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:17:41.922,ERROR,worker,19808,upstream call failed request_id=50ab1bf428e4cc1c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,50ab1bf428e4cc1c,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:17:42.445,ERROR,worker,19809,upstream call failed request_id=a8bc70c3c74683be err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,a8bc70c3c74683be,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:17:44.377,ERROR,worker,19811,upstream call failed request_id=2b6b07accc5f04b1 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,2b6b07accc5f04b1,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:17:51.978,ERROR,worker,19814,upstream call failed request_id=ad80b4e30f7ddff4 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,ad80b4e30f7ddff4,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:00.678,ERROR,worker,19821,upstream call failed request_id=496cd8f04b76fa16 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,496cd8f04b76fa16,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:10.432,ERROR,worker,19829,upstream call failed request_id=6816786b89b87077 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,6816786b89b87077,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:13.000,ERROR,metrics-worker,19830,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:18:23.906,ERROR,worker,19839,upstream call failed request_id=fa18d421eb4b51a8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,fa18d421eb4b51a8,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:29.324,ERROR,worker,19842,upstream call failed request_id=b47eb0c57bfb8581 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b47eb0c57bfb8581,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:33.123,ERROR,worker,19844,upstream call failed request_id=1a7c6231bfdd967a err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1a7c6231bfdd967a,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:40.946,ERROR,worker,19852,upstream call failed request_id=17e3965dbdfca0a8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,17e3965dbdfca0a8,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:48.394,ERROR,worker,19855,upstream call failed request_id=da406f3fa80b7ad6 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,da406f3fa80b7ad6,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:18:54.508,ERROR,worker,19860,upstream call failed request_id=8ba973066fc4a625 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8ba973066fc4a625,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:19:14.647,ERROR,worker,19872,upstream call failed request_id=fddcd95859697f90 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,fddcd95859697f90,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:19:14.708,ERROR,worker,19873,upstream call failed request_id=827a280130c08867 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,827a280130c08867,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:19:23.218,ERROR,worker,19876,upstream call failed request_id=d4b9ff6a7c457c52 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,d4b9ff6a7c457c52,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:19:31.812,ERROR,worker,19882,upstream call failed request_id=aaa818320f003635 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,aaa818320f003635,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:19:57.570,ERROR,worker,19893,upstream call failed request_id=65452f1b1eae08f8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,65452f1b1eae08f8,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:04.126,ERROR,worker,19899,upstream call failed request_id=7d07d96595d73c99 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,7d07d96595d73c99,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:04.209,ERROR,worker,19900,upstream call failed request_id=d282b46cd32acb9a err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,d282b46cd32acb9a,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:12.000,ERROR,metrics-worker,19910,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:20:13.464,ERROR,worker,19912,upstream call failed request_id=01d8d3aee658cc85 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,01d8d3aee658cc85,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:16.370,ERROR,worker,19913,upstream call failed request_id=19bf8372c71e9ac5 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,19bf8372c71e9ac5,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:24.565,ERROR,worker,19921,upstream call failed request_id=aa1ee137abe6b8b0 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,aa1ee137abe6b8b0,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:51.359,ERROR,worker,19939,upstream call failed request_id=af688bd35adb2ae8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,af688bd35adb2ae8,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:51.966,ERROR,worker,19940,upstream call failed request_id=1a1ab7c14b37eb17 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1a1ab7c14b37eb17,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:54.339,ERROR,worker,19942,upstream call failed request_id=227da6005f491588 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,227da6005f491588,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:20:56.547,ERROR,worker,19945,upstream call failed request_id=f1c87fb099e1a718 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,f1c87fb099e1a718,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:12.617,ERROR,worker,19957,upstream call failed request_id=111d032edcc3e5b9 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,111d032edcc3e5b9,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:21.458,ERROR,worker,19964,upstream call failed request_id=2a56169b59956631 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,2a56169b59956631,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:23.000,ERROR,metrics-worker,19968,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 18:21:25.114,ERROR,worker,19969,upstream call failed request_id=0f14ce620d50bb8e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,0f14ce620d50bb8e,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:29.371,ERROR,worker,19972,upstream call failed request_id=e08f7ffb8950aaac err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,e08f7ffb8950aaac,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:29.893,ERROR,worker,19973,upstream call failed request_id=aae61cfe9647839f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,aae61cfe9647839f,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:35.623,ERROR,worker,19979,upstream call failed request_id=06454e29b7176b91 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,06454e29b7176b91,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:49.833,ERROR,worker,19990,upstream call failed request_id=529f729663a5ac60 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,529f729663a5ac60,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:21:56.023,ERROR,worker,19998,upstream call failed request_id=30e307cc08a153e6 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,30e307cc08a153e6,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:02.646,ERROR,worker,20001,upstream call failed request_id=11f526bac8bbd375 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,11f526bac8bbd375,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:05.455,ERROR,worker,20004,upstream call failed request_id=45b95331a1888581 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,45b95331a1888581,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:06.142,ERROR,worker,20005,upstream call failed request_id=649f581b63eb6911 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,649f581b63eb6911,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:06.158,ERROR,worker,20006,upstream call failed request_id=8799e960e6b00005 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8799e960e6b00005,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:07.554,ERROR,worker,20008,upstream call failed request_id=5174cfc80bfd0501 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,5174cfc80bfd0501,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:09.989,ERROR,worker,20010,upstream call failed request_id=d2a756bc8b4a505c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,d2a756bc8b4a505c,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:12.965,ERROR,worker,20014,upstream call failed request_id=b24c5a00eff58606 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b24c5a00eff58606,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:16.168,ERROR,worker,20016,upstream call failed request_id=926a2f136d73c76e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,926a2f136d73c76e,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:20.036,ERROR,worker,20018,upstream call failed request_id=46a40a30956c9898 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,46a40a30956c9898,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:26.616,ERROR,worker,20025,upstream call failed request_id=9614dca64cafc07c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,9614dca64cafc07c,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:28.357,ERROR,worker,20026,upstream call failed request_id=b29a2c949df348be err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b29a2c949df348be,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:37.662,ERROR,worker,20032,upstream call failed request_id=6505e68b559a1339 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,6505e68b559a1339,,ECONNRESET,10.0.3.44:8443
2026-07-02 18:22:37.682,ERROR,worker,20033,upstream call failed request_id=357ac9a9cb107b50 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,357ac9a9cb107b50,,ECONNRESET,10.0.3.44:8443
